dataset	method	fold	words	precision	recall	f1	f0.5	exact	serious_error	fp_per_100k	ns_per_word
moby_en_us_typeset	hypher	fold-0	36513	0.8983379501385041	0.7439779766001376	0.813903877525411	0.8625458801000053	0.5610330567195245	0.13384274094158244	2823.565617126041	423.58239969325996
moby_en_us_typeset	hypher	fold-1	36478	0.8975380600260983	0.7426078945095442	0.8127555320975886	0.8615874882251159	0.5642579088765831	0.13413564340150227	2843.965808663737	429.03944404846754
moby_en_us_typeset	hypher	fold-2	36463	0.8969159786304031	0.7430735184227165	0.8127790003143666	0.8612539807325881	0.5613635740339522	0.13468447467295613	2862.151501871018	427.0469149548858
moby_en_us_typeset	hypher	fold-3	36435	0.8998844416430297	0.741238570480833	0.8128934299180717	0.8629455261019361	0.5622066694112804	0.130588719637711	2765.7794051494384	419.3714148483601
moby_en_us_typeset	hypher	fold-4	36483	0.8992570424373184	0.7415170949367996	0.8128047054383041	0.8625592891642272	0.5587533919907902	0.13378833977468957	2798.4804106371257	427.0545415673053
moby_en_us_typeset	liang_tex	fold-0	36513	0.898339710185073	0.7439923147510897	0.813913179875299	0.8625510326209823	0.5610604442253444	0.13384274094158244	2823.565617126041	1104.0043272259195
moby_en_us_typeset	liang_tex	fold-1	36478	0.897586692881875	0.7426222900411712	0.8127840931471021	0.8616272155746632	0.5642853226602336	0.13405340205055102	2842.5170232288597	1101.9124540819123
moby_en_us_typeset	liang_tex	fold-2	36463	0.8969315363133337	0.7430735184227165	0.8127853881278537	0.8612654567743311	0.5613635740339522	0.1346570496119354	2861.669901416387	1067.5982047555055
moby_en_us_typeset	liang_tex	fold-3	36435	0.8999001978533784	0.741238570480833	0.8128998584431913	0.8629571174317472	0.5622066694112804	0.13056127350075478	2765.2957081565824	1043.8614886784683
moby_en_us_typeset	liang_tex	fold-4	36483	0.8992570424373184	0.7415170949367996	0.8128047054383041	0.8625592891642272	0.5587533919907902	0.13378833977468957	2798.4804106371257	1050.7252232546666
moby_en_us_typeset	guarded_ngram	fold-0	36513	0.9550788954635109	0.8331469373709567	0.8899558904613123	0.9279185190863101	0.7038315120641964	0.07109796510831759	1314.1697601507954	157.46307233040287
moby_en_us_typeset	guarded_ngram	fold-1	36478	0.9546135484402009	0.8347680879854893	0.8906774389260508	0.9279683529313865	0.7052744119743407	0.07171445802949723	1331.43381465205	145.89428312955755
moby_en_us_typeset	guarded_ngram	fold-2	36463	0.9554677120409402	0.8370983502902799	0.892374861169622	0.9291894237149712	0.7084441762882923	0.07114060828785344	1307.5452343227012	152.27936538408798
moby_en_us_typeset	guarded_ngram	fold-3	36435	0.9552452855070552	0.8357466324382012	0.89150936139444	0.9286877311743175	0.709949224646631	0.07031700288184438	1313.2373356034846	145.6805725264169
moby_en_us_typeset	guarded_ngram	fold-4	36483	0.9533230698679944	0.8351339330549936	0.8903232714118555	0.9270827028869402	0.7055889044212373	0.07356851136145602	1377.490357567497	144.93252583395005
wiktextract_cs_typeset	hypher	fold-0	12476	0.7062563869649142	0.9821569556292437	0.821664464993395	0.7482976829238949	0.4371593459442129	0.5521000320615582	13465.776004164136	392.0302981724912
wiktextract_cs_typeset	hypher	fold-1	12506	0.7026073095753159	0.9791611572433491	0.8181456602439455	0.7446722927041182	0.43651047497201345	0.5521349752118982	13677.540975022255	387.74181672797056
wiktextract_cs_typeset	hypher	fold-2	12438	0.7054841408686392	0.9816892464013548	0.8209780924983403	0.7475498097878651	0.4383341373211127	0.5503296349895481	13519.553072625698	387.1739154204856
wiktextract_cs_typeset	hypher	fold-3	12362	0.7077176326468111	0.9794437086092715	0.8216992243927373	0.7492927376928252	0.43569001779647304	0.5523378094159521	13390.27341763272	389.0178223588416
wiktextract_cs_typeset	hypher	fold-4	12454	0.6995719534830864	0.9805149986726839	0.8165539196179864	0.7420980302336234	0.42652962903484826	0.5620684117552593	13839.254554337964	394.55663561907824
wiktextract_cs_typeset	liang_tex	fold-0	12476	0.9471291463209295	0.8882046423495974	0.9167209908735332	0.9347269766359799	0.8075504969541519	0.06396280859249759	2030.0411611318234	933.38556748958
wiktextract_cs_typeset	liang_tex	fold-1	12506	0.9431040287285377	0.8889829163801767	0.9152440850554058	0.9317589666832974	0.8072125379817687	0.06900687669918439	2200.9507065182	920.4763041739965
wiktextract_cs_typeset	liang_tex	fold-2	12438	0.9467834287638935	0.8925698560541914	0.918877690002724	0.9354201792528174	0.8102588840649622	0.06464061746261457	2057.604236754715	928.2633863965268
wiktextract_cs_typeset	liang_tex	fold-3	12362	0.94813769751693	0.8901192052980132	0.9182128706107392	0.9359367166174587	0.8097395243488109	0.06406730302540042	2004.7118363073164	933.4859521113088
wiktextract_cs_typeset	liang_tex	fold-4	12454	0.943127962085308	0.8874966817095832	0.9144670259033343	0.9314506692224538	0.8044001927091697	0.06720732294845029	2189.352968006777	1112.3792885819817
wiktextract_cs_typeset	guarded_ngram	fold-0	12476	0.9578868005816146	0.9362071687983579	0.9469229131175468	0.9534709193245781	0.8614940686117345	0.06051619108688682	1685.2358683705795	262.53079192048733
wiktextract_cs_typeset	guarded_ngram	fold-1	12506	0.9544788671260377	0.9304490400380812	0.9423107825807489	0.949574116656411	0.8550295857988166	0.06412921797537183	1821.1022118035207	259.02939868862944
wiktextract_cs_typeset	guarded_ngram	fold-2	12438	0.9545947705327112	0.9312552921253175	0.9427806054111975	0.9498337507556783	0.8528702363724071	0.06431902235086026	1816.6822216916632	254.3929216915903
wiktextract_cs_typeset	guarded_ngram	fold-3	12362	0.9589802255270469	0.9326622516556291	0.9456381607219595	0.9535984745891248	0.8591651836272448	0.058728361106617055	1642.598490467257	258.5620595372917
wiktextract_cs_typeset	guarded_ngram	fold-4	12454	0.9577518743501341	0.9291744093443058	0.9432467392476017	0.9518966136173268	0.854986349767143	0.05973984262084471	1676.7663604178883	285.183809217922
wiktextract_de_typeset	hypher	fold-0	193796	0.8915408124121657	0.9583952219390547	0.9237599991711508	0.9041549710233214	0.6806022828128547	0.2550568639187599	3373.5854092727936	693.4458141550909
wiktextract_de_typeset	hypher	fold-1	193696	0.8916180846789953	0.9583168885571711	0.9237650847760884	0.9042046030223233	0.6804580373368577	0.2551833801420783	3373.6023720066996	694.2397665413845
wiktextract_de_typeset	hypher	fold-2	193708	0.8922663599033113	0.9576597502915739	0.9238072533919298	0.9046206880006791	0.681902657608359	0.25300452227063414	3352.880663098599	689.2370733268631
wiktextract_de_typeset	hypher	fold-3	193704	0.8918258159529752	0.9579195385442636	0.9236918714270631	0.9043047062962646	0.6807190352290092	0.2542126130591005	3365.3941452347417	691.8271047577748
wiktextract_de_typeset	hypher	fold-4	193648	0.8916035950804163	0.9583277111920699	0.9237623361115012	0.9041946086450172	0.6816078658183922	0.25395563083533007	3373.8603544934595	702.3686147029662
wiktextract_de_typeset	liang_tex	fold-0	193796	0.9456521529522703	0.9583952219390547	0.9519810451749546	0.9481735848472896	0.8177671365766064	0.10400111457408821	1788.2773070319154	1627.9774264690707
wiktextract_de_typeset	liang_tex	fold-1	193696	0.9452867679510628	0.9583168885571711	0.9517572328252236	0.9478643677361255	0.8168986452998513	0.10507186519081448	1802.4773349062443	1639.3943129439947
wiktextract_de_typeset	liang_tex	fold-2	193708	0.9457445700196402	0.9576597502915739	0.9516648660506716	0.948103827159491	0.8172145703842898	0.10387800194106593	1787.736061958576	1617.5723124496665
wiktextract_de_typeset	liang_tex	fold-3	193704	0.9455087254746805	0.9579195385442636	0.9516736712566399	0.9479650941165497	0.8164725560649237	0.10457708668896873	1794.3518020099232	1626.3115371907652
wiktextract_de_typeset	liang_tex	fold-4	193648	0.9452717221478529	0.9583277111920699	0.9517549438971455	0.9478543828166494	0.8178499132446501	0.1044679005205321	1802.966796383518	1651.3539945674627
wiktextract_de_typeset	guarded_ngram	fold-0	193796	0.9963094769995988	0.975554652199065	0.9858228373087387	0.992088162294433	0.9333732378377263	0.009339718054036203	117.32337723812267	400.5420390513736
wiktextract_de_typeset	guarded_ngram	fold-1	193696	0.9963055980562499	0.9758369251329585	0.9859650404249083	0.9921434559258803	0.9336434412687923	0.009360028085246984	117.58737624595317	388.97062056005285
wiktextract_de_typeset	guarded_ngram	fold-2	193708	0.9963455427996615	0.9752362383932077	0.9856778841929532	0.9920508902009335	0.9325324715551242	0.009256200053689058	116.3980061676322	428.80043240341126
wiktextract_de_typeset	guarded_ngram	fold-3	193704	0.9961164156812945	0.9754724544165811	0.9856863564471658	0.9919180158180065	0.9326756287944492	0.009793292859207863	123.61033700181697	400.3155673605088
wiktextract_de_typeset	guarded_ngram	fold-4	193648	0.9962431107043368	0.974896894818048	0.9854544196642566	0.9918994105514983	0.9316078658183922	0.009444972320912171	119.46489892507009	427.5824390646947
wiktextract_es_typeset	hypher	fold-0	162049	0.9045352304231835	0.9333342329152526	0.9187090947126544	0.9101519683246904	0.5997877185295806	0.2693938253244389	3808.4240949775754	443.66613382372
wiktextract_es_typeset	hypher	fold-1	162161	0.9044159745730427	0.9332638445848197	0.9186134828653272	0.9100419876490422	0.5993672954656175	0.2698737674286666	3815.9559748864954	418.91078422062026
wiktextract_es_typeset	hypher	fold-2	162311	0.9031646025110077	0.9330584656978709	0.9178681968237715	0.9089891458085859	0.5966878400108434	0.2727788011903075	3864.884413817595	413.27448540148237
wiktextract_es_typeset	hypher	fold-3	162241	0.9035106461839001	0.9335571074566343	0.9182881619212863	0.9093642091366958	0.5975185064194624	0.2719534519634371	3850.865957565295	425.265304947578
wiktextract_es_typeset	hypher	fold-4	162194	0.9043736504609404	0.9335212078547444	0.918716300565752	0.9100566339316839	0.599929713799524	0.2697633697917309	3816.447385583972	417.99832299591844
wiktextract_es_typeset	liang_tex	fold-0	162049	0.998806269013054	0.9333342329152526	0.9649609663374624	0.984987185919749	0.8289838258798264	0.0030608025967454287	50.13757508000784	1033.7319834124248
wiktextract_es_typeset	liang_tex	fold-1	162161	0.9987667113022615	0.9332638445848197	0.9649048851665918	0.984940730203888	0.8281399350028675	0.0031141889850210594	51.83132289095518	1030.497232133497
wiktextract_es_typeset	liang_tex	fold-2	162311	0.9987459544974413	0.9330584656978709	0.9647854184235907	0.9848788241706707	0.8289949541312666	0.003154438084911066	52.635681120897075	1032.1783439200053
wiktextract_es_typeset	liang_tex	fold-3	162241	0.9987900932254862	0.9335571074566343	0.9650725191195237	0.9850242354287931	0.8300059787599928	0.0030695077076694547	50.793368126453224	1031.9110048631358
wiktextract_es_typeset	liang_tex	fold-4	162194	0.9987127045235804	0.9335212078547444	0.9650172106535166	0.9849560256342716	0.8296546111446786	0.003286188145060853	54.09181858716214	1038.7837354032824
wiktextract_es_typeset	guarded_ngram	fold-0	162049	0.9991693073789045	0.9927628634592073	0.995955783229981	0.9978814124459561	0.9803948188510883	0.0022524051367179064	37.09776220637677	175.93865645576338
wiktextract_es_typeset	guarded_ngram	fold-1	162161	0.9991930708063416	0.9930473811427903	0.9961107468222368	0.9979578549666159	0.9811545316074766	0.002195349066668311	36.06975101768226	175.1688805569773
wiktextract_es_typeset	guarded_ngram	fold-2	162311	0.9991499104572348	0.9930269235101948	0.9960790074351963	0.9979192798308255	0.981171947680687	0.0022980574329527883	37.95842388526231	180.52574489714192
wiktextract_es_typeset	guarded_ngram	fold-3	162241	0.999152356064847	0.9931268303671998	0.9961304813003391	0.9979414086976051	0.981367225300633	0.002305212615799952	37.842071074289855	173.44751018546484
wiktextract_es_typeset	guarded_ngram	fold-4	162194	0.9991695536180988	0.9931200140343617	0.9961355991851595	0.9979537568021652	0.9813988186985955	0.0022565569626496664	37.10597648876356	177.48789511325944
wiktextract_it_typeset	hypher	fold-0	907	0.6884328358208955	0.9621903520208605	0.802610114192496	0.7299703264094957	0.2844542447629548	0.7111356119073869	13770.356627499485	263.9066593164278
wiktextract_it_typeset	hypher	fold-1	930	0.6856316297010607	0.9634146341463414	0.8011267605633803	0.7275890298812935	0.3032258064516129	0.6903225806451613	13919.726729291204	255.140688172043
wiktextract_it_typeset	hypher	fold-2	899	0.6802154750244858	0.9686192468619247	0.7991944764096662	0.7232868152468236	0.27363737486095663	0.7152391546162402	14112.816079533175	261.66295884315906
wiktextract_it_typeset	hypher	fold-3	917	0.6788354898336414	0.9670836076366031	0.797719250610915	0.7218673218673219	0.25190839694656486	0.737186477644493	14482.183788289227	256.3349618320611
wiktextract_it_typeset	hypher	fold-4	905	0.6871482176360225	0.9612860892388452	0.8014223194748359	0.7287107043374453	0.2696132596685083	0.7171270718232045	13758.250825082509	267.02117127071824
wiktextract_it_typeset	liang_tex	fold-0	907	0.972972972972973	0.9621903520208605	0.967551622418879	0.9707971586424625	0.9217199558985667	0.03638368246968027	1023.7203495630462	832.3980154355016
wiktextract_it_typeset	liang_tex	fold-1	930	0.980013783597519	0.9634146341463414	0.9716433208062863	0.9766483516483517	0.932258064516129	0.025806451612903226	756.9825110937093	781.8405161290323
wiktextract_it_typeset	liang_tex	fold-2	899	0.9809322033898306	0.9686192468619247	0.9747368421052631	0.978444632290786	0.9354838709677419	0.026696329254727477	712.9654079746501	815.4662513904339
wiktextract_it_typeset	liang_tex	fold-3	917	0.9799866577718479	0.9670836076366031	0.9734923790589796	0.9773785761809715	0.9302071973827699	0.023991275899672846	762.001524003048	826.588505997819
wiktextract_it_typeset	liang_tex	fold-4	905	0.9727755644090306	0.9612860892388452	0.966996699669967	0.9704557498675146	0.9160220994475138	0.03756906077348066	1023.2093835787372	827.6059005524862
wiktextract_it_typeset	guarded_ngram	fold-0	907	0.9742489270386266	0.7398956975228161	0.8410522415709523	0.9162092347433001	0.6295479603087101	0.03197353914002205	749.0636704119851	112.84912899669239
wiktextract_it_typeset	guarded_ngram	fold-1	930	0.979075850043592	0.760840108401084	0.856271444910408	0.9259564643799473	0.6612903225806451	0.025806451612903226	626.4682850430697	108.94804301075268
wiktextract_it_typeset	guarded_ngram	fold-2	899	0.9864130434782609	0.7594142259414226	0.8581560283687943	0.9307692307692307	0.6863181312569522	0.01557285873192436	396.09189331925006	110.86391546162403
wiktextract_it_typeset	guarded_ngram	fold-3	917	0.9777411376751854	0.7807768268597761	0.8682284040995607	0.9307800973159629	0.6695747001090513	0.029443838604143947	685.8013716027432	117.72174482006542
wiktextract_it_typeset	guarded_ngram	fold-4	905	0.981651376146789	0.7723097112860893	0.8644876973925817	0.9311708860759494	0.6707182320441989	0.02430939226519337	549.0391814324931	122.31767955801105
wiktextract_nl_typeset	hypher	fold-0	125532	0.8770802217411491	0.9760216626723521	0.9239095848113796	0.895230515020332	0.6871156358538062	0.2933913265143549	3792.2265740613702	596.9483677468693
wiktextract_nl_typeset	hypher	fold-1	125478	0.8771463275742606	0.9758903408434791	0.9238874148313172	0.895263509006004	0.6863673313250132	0.29370088780503356	3791.873381992606	592.676418655063
wiktextract_nl_typeset	hypher	fold-2	125452	0.8770442410908225	0.9759904935079518	0.9238756572751241	0.8951952823058433	0.6857204349073749	0.29430379746835444	3790.677197957683	590.3133070815929
wiktextract_nl_typeset	hypher	fold-3	125484	0.8777663702257297	0.9764909452482393	0.9245005053138987	0.8958813368167088	0.690016257052692	0.2906585700168946	3770.807011729942	597.180178349431
wiktextract_nl_typeset	hypher	fold-4	125436	0.8777293434418568	0.9765501303811501	0.924506490933979	0.8958604421174102	0.6882713096718646	0.292252622851494	3767.186963549238	592.731711789279
wiktextract_nl_typeset	liang_tex	fold-0	125532	0.9358652962313028	0.9760216626723521	0.9555217668191223	0.9436300323665106	0.8500382372622121	0.12642991428480388	2076.121893183577	1437.4395373291272
wiktextract_nl_typeset	liang_tex	fold-1	125478	0.9364295490142642	0.9758903408434791	0.9557528074776411	0.9440643260552284	0.850499689188543	0.12512153524920702	2058.4675777052844	1462.0093826806292
wiktextract_nl_typeset	liang_tex	fold-2	125452	0.936609558700285	0.9759904935079518	0.95589459423546	0.9442294357586032	0.8501498581130632	0.1256895067436151	2049.265983674765	1445.248109555846
wiktextract_nl_typeset	liang_tex	fold-3	125484	0.9363890845280587	0.9764909452482393	0.9560196646288049	0.9441437743845158	0.8523875553855471	0.12450989767619776	2059.4481471246954	1495.3311246055273
wiktextract_nl_typeset	liang_tex	fold-4	125436	0.936385686480012	0.9765501303811501	0.9560462574426941	0.9441520759171868	0.8508243247552537	0.1258012053955802	2057.2154575861514	1462.0175029497113
wiktextract_nl_typeset	guarded_ngram	fold-0	125532	0.9948979917627151	0.969877680600081	0.9822285263987391	0.9897911862425594	0.9214144600579932	0.01244304241149667	154.3807717686066	148.6770171749036
wiktextract_nl_typeset	guarded_ngram	fold-1	125478	0.9946786541029113	0.9695828170693266	0.9819704206164321	0.989556092523566	0.9211017070721561	0.012982355472672501	161.17082555924918	146.6567712268286
wiktextract_nl_typeset	guarded_ngram	fold-2	125452	0.9946982172835558	0.9701955255861245	0.9822940942420281	0.9896991644411185	0.9221933488505564	0.013016930778305647	160.42697959926153	148.74612058795395
wiktextract_nl_typeset	guarded_ngram	fold-3	125484	0.9950465483927631	0.9696286913790796	0.9821731989571874	0.9898569243663198	0.9211054795830544	0.012065283223359154	149.85709951632197	158.82015507953204
wiktextract_nl_typeset	guarded_ngram	fold-4	125436	0.9947254816560771	0.9700014053058101	0.9822078798869829	0.9896803482452322	0.9217050926368826	0.0128591472942377	159.4913320770284	150.76582878918333
wiktextract_ru_cyrl_trusted_dedup_typeset	hypher	fold-0	3003	0.8486945580371186	0.927466483327604	0.8863337713534823	0.86336	0.8181818181818182	0.1535131535131535	5623.100303951368	330.75896103896105
wiktextract_ru_cyrl_trusted_dedup_typeset	hypher	fold-1	3003	0.8445404071560765	0.926878808395396	0.8837959974176889	0.8598166059540259	0.8128538128538129	0.1615051615051615	5712.990251643619	336.4968364968365
wiktextract_ru_cyrl_trusted_dedup_typeset	hypher	fold-2	3002	0.8370233702337023	0.9242784380305603	0.8784895917379377	0.8531310725255438	0.8097934710193204	0.16522318454363757	6026.15122228539	347.550799467022
wiktextract_ru_cyrl_trusted_dedup_typeset	hypher	fold-3	3002	0.8426349496797805	0.9328156650911547	0.8854350264380708	0.8592486627690011	0.8137908061292471	0.15989340439706862	5817.3618940248025	332.63518987341774
wiktextract_ru_cyrl_trusted_dedup_typeset	hypher	fold-4	3002	0.8308157099697885	0.919732441471572	0.8730158730158729	0.8471965495995072	0.7938041305796136	0.17721518987341772	6306.306306306306	338.77165223184545
wiktextract_ru_cyrl_trusted_dedup_typeset	liang_tex	fold-0	3003	0.9635714285714285	0.927466483327604	0.9451742862147486	0.9561272946346304	0.929070929070929	0.03263403263403263	1465.9384880712848	792.559666999667
wiktextract_ru_cyrl_trusted_dedup_typeset	liang_tex	fold-1	3003	0.9530107901148626	0.926878808395396	0.9397631714432813	0.9476671743043057	0.922077922077922	0.04428904428904429	1873.9589117157134	808.0172627372627
wiktextract_ru_cyrl_trusted_dedup_typeset	liang_tex	fold-2	3002	0.9464534075104312	0.9242784380305603	0.9352344957911012	0.9419336978337601	0.9170552964690206	0.048967355096602265	2149.63707426019	820.527708194537
wiktextract_ru_cyrl_trusted_dedup_typeset	liang_tex	fold-3	3002	0.9560553633217993	0.9328156650911547	0.9442925495557075	0.9513152458339071	0.9247168554297135	0.03897401732178547	1755.1133222775013	784.098654230513
wiktextract_ru_cyrl_trusted_dedup_typeset	liang_tex	fold-4	3002	0.9450171821305842	0.919732441471572	0.9322033898305084	0.9398496240601504	0.9143904063957362	0.05063291139240506	2214.8394241417495	792.5008327781479
wiktextract_ru_cyrl_trusted_dedup_typeset	guarded_ngram	fold-0	3003	0.9586545199719692	0.9405293915434857	0.9495054659031754	0.9549738219895286	0.9327339327339327	0.03762903762903763	1695.889623455016	333.9149716949717
wiktextract_ru_cyrl_trusted_dedup_typeset	guarded_ngram	fold-1	3003	0.9491408934707903	0.9350033852403521	0.942019099590723	0.9462792928600795	0.9244089244089244	0.04628704628704629	2054.414214325375	341.41136863136865
wiktextract_ru_cyrl_trusted_dedup_typeset	guarded_ngram	fold-2	3002	0.9520358868184955	0.9368421052631579	0.9443778880711963	0.9489578317396987	0.9300466355762825	0.04330446369087275	1940.2568397543273	341.39518321119255
wiktextract_ru_cyrl_trusted_dedup_typeset	guarded_ngram	fold-3	3002	0.9516792323509253	0.937542201215395	0.9445578231292517	0.9488178215115485	0.930379746835443	0.040972684876748836	1948.5903814262024	337.41616922051963
wiktextract_ru_cyrl_trusted_dedup_typeset	guarded_ngram	fold-4	3002	0.9504048582995951	0.9421404682274247	0.9462546187437018	0.9487404014549372	0.9280479680213192	0.04563624250499667	2034.8837209302326	341.9634110592938
wiktextract_tr_typeset	hypher	fold-0	3711	0.6353465243965607	0.9842721874498476	0.7722236212540922	0.6838302522132775	0.4963621665319321	0.49851791969819453	17430.92007526988	325.88229048773917
wiktextract_tr_typeset	hypher	fold-1	3683	0.6550106609808103	0.9833546734955185	0.7862810340414641	0.7018826539937855	0.5074667390714092	0.48710290524029326	16350.866555505028	320.9577789845235
wiktextract_tr_typeset	hypher	fold-2	3663	0.6446464432935207	0.9822837816073442	0.7784301212507977	0.6922343540735024	0.5091455091455092	0.4832104832104832	16933.61539236426	328.3811083811084
wiktextract_tr_typeset	hypher	fold-3	3660	0.6553300031884366	0.9824729126832378	0.7862288810965892	0.7020859901621423	0.5207650273224044	0.4751366120218579	16278.486095773516	332.4362459016393
wiktextract_tr_typeset	hypher	fold-4	3714	0.6572347266881029	0.9814340588988476	0.7872640903838746	0.7037275064267352	0.5175013462574044	0.4773828756058158	16283.095723014256	324.9789122240172
wiktextract_tr_typeset	liang_tex	fold-0	3711	0.7545386719721462	0.9738404750441342	0.8502767463042107	0.7901247428318445	0.7987065481002426	0.1926704392347076	11743.01011302796	891.8604580975478
wiktextract_tr_typeset	liang_tex	fold-1	3683	0.777053788169158	0.9734314980793854	0.864227353463588	0.8097241452763873	0.8137387998913929	0.17648655986967146	10633.111937115349	882.4237469454249
wiktextract_tr_typeset	liang_tex	fold-2	3663	0.7589937106918239	0.971815107102593	0.8523200791016314	0.7937593727801311	0.8028938028938029	0.18755118755118755	11612.825019698164	910.7584821184821
wiktextract_tr_typeset	liang_tex	fold-3	3660	0.767843631778058	0.9702039515615042	0.8572434182739688	0.801268554584693	0.8060109289617486	0.18415300546448088	11089.025418624262	910.5325573770492
wiktextract_tr_typeset	liang_tex	fold-4	3714	0.7755441741357234	0.9694302176696543	0.8617157490396927	0.8078585147247119	0.8198707592891761	0.17124394184168013	10742.07978430051	888.4080506192784
wiktextract_tr_typeset	guarded_ngram	fold-0	3711	0.988222186853414	0.9964692665703739	0.9923285919769858	0.9898606638395563	0.9805982215036378	0.019132309350579357	440.2141582391434	346.0084882780922
wiktextract_tr_typeset	guarded_ngram	fold-1	3683	0.9859065716547902	0.9964788732394366	0.9911645307649447	0.9880030468452456	0.9766494705403204	0.02307901167526473	542.3191761623301	327.3214770567472
wiktextract_tr_typeset	guarded_ngram	fold-2	3663	0.9858122110632871	0.9959735867289419	0.9908668482614965	0.9878278649244434	0.9757029757029757	0.02375102375102375	539.4266319170858	330.7502921102921
wiktextract_tr_typeset	guarded_ngram	fold-3	3660	0.9864117554115974	0.9947418738049714	0.9905593018643395	0.9880665991390225	0.9754098360655737	0.023224043715846996	518.0098783279122	335.573087431694
wiktextract_tr_typeset	guarded_ngram	fold-4	3714	0.9850959251625179	0.9943982074263764	0.9897252090800477	0.9869424323293939	0.9744211093161013	0.02450188476036618	576.0156872357375	327.612859450727
